id,label,statement,subject,speaker,speaker_job,state_info,party_affiliation
bfc511d3f20,0,The six largest cities in Ohio all have higher rates of violence and crime than every major city along the U.S.-Mexico border.,"crime,immigration",silvestre-reyes,U.S. House member,Texas,democrat
7064f31c599,1,Was Martha Kanter dispatched to Corvallis with $17 million in stimulus money to save Craig Robinsons job?,stimulus,blog-posting,,,none
a4bd63e2b34,1,"If we manufactured 5-million of these 2.5-meg windmills across the country, we could electrify the entire nation the entire nation.",energy,mike-gravel,Author and lecturer,Alaska,libertarian
b00f42dc724,0,Human trafficking is the third-biggest criminal enterprise in the world.,"crime,human-rights",amy-klobuchar,U.S. senator,Minnesota,democrat
d968d8e6302,0,Says President Barack Obama has lost more members of the House and more members of the Senate than any president ever has lost in modern times.,elections,matthew-dowd,Commentator,Texas,independent
b82ca849a82,1,"Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.","labor,polls,unions,workers",george-nee,President of the Rhode Island AFL-CIO,Rhode Island,labor-leader
39c590b4921,1,"No, I did not (have illegal immigrants working at his mansion).",immigration,mitt-romney,Former governor,Massachusetts,republican
5b706130c98,1,"The CBO says if we raise the minimum wage the way Charlie (Crist) wants to do it, it would lose 500,000 jobs.","economy,jobs,workers",rick-scott,Governor,Florida,republican
7314fb00b12,1,"In 2000, I wrote about Osama bin Laden, Weve got to take him out.",terrorism,donald-trump,President-Elect,New York,republican
1f667c7fa48,0,Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership?,"elections,state-budget,unions",steve-buckstein,,Oregon,newsmaker
a74a0571960,0,"The truth is, Planned Parenthood does not provide mammograms. Planned Parenthood refers women to mammography providers, serving as the middlewoman, if you will.",health-care,karen-handel,,,republican
9fe5addb706,0,The state of Georgia is near the bottom among states for SAT scores and graduation rates.,education,chip-rogers,State Senator,Georgia,republican
1dfaf7a7a7b,1,"In 2004, ""20 percent of U.S. households were getting about 75 percent of their income from the federal government. ... Another 20 percent were receiving almost 40 percent.""","economy,federal-budget,medicare,retirement,social-security,taxes",paul-ryan,U.S. Representative,Wisconsin,republican
8e856888cef,1,"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.","health-care,job-accomplishments",scott-walker,Milwaukee County Executive,Wisconsin,republican
7f86d2e58fc,1,"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",campaign-advertising,club-growth,,,none
9ee8ca74434,0,"Within the three miles surrounding the University Circle area, infant mortality exceeds some Third World countries.","health-care,public-health",michele-walsh,Physician,Ohio,none
33c889a7bb2,1,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.","taxes,abc-news-week",john-boehner,Speaker of the House of Representatives,Ohio,republican
168b9cce9f1,1,"He was offered medical care for his injuries if he would give up military information in return. John McCain said, 'No.' ",candidates-biography,fred-thompson,Actor,Tennessee,republican
a89972fad65,0,"In 2010, uninsured voters made up about 5 percent of the electorate.","congress,health-care",charles-schumer,Senator,New York,democrat
9ed13e11a5f,1,"Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.","foreign-policy,health-care,religion",jeb-bush,,Florida,republican
143a16003c5,1,Mitt Romney left Massachusetts $1 billion in debt.,"deficit,job-accomplishments,message-machine-2012,state-budget,state-finances",red-white-and-blue-fund,,,none
b21427a6be8,1,"It costs us, logistically, three times more to fight in Afghanistan than it does in any other place.","afghanistan,federal-budget,iraq,terrorism",michael-j-gardiner,Lawyer,Rhode Island,republican
ab2a1b23eaa,0,I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.,"criminal-justice,state-budget",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican
b06163eb38d,1,"Says Thomas Jefferson said, You might be able to fool the people for awhile, and they may go astray, but sooner or later the American people are going to wake up and they will correct the course.","health-care,history",herman-cain,,Georgia,republican
ac8d4a9aebd,1,Fox News is banned in Canada because it violatesa law thatprevents news channels from lying to their viewers.,"ethics,foreign-policy",facebook-posts,Social media posting,,none
a062865d7a7,1,"Says he has ""the most impressive education record"" of the Republican candidates.",education,mike-huckabee,author,Arkansas,republican
29665c2f894,1,Mark Sharpe has lowered property taxes by 17 percent.,"candidates-biography,taxes",mark-sharpe,Hillsborough County commissioner,Florida,republican
396d812aaf8,0,My debt to GDP was the lowest or one of the lowest of modern presidents. My taxes to GDP was the lowest and my spending to GDP was too.,"deficit,federal-budget,history,job-accomplishments,taxes",george-w-bush,President,Texas,republican
c532bd1c26c,1,Says Milwaukee County Executive Chris Abele eliminated sheriffs office funding for providing security for presidential and presidential campaign visits.,"county-budget,county-government,crime,elections",david-clarke-jr,Milwaukee County Sheriff,Wisconsin,democrat
23687b868a1,1,"In the Patient Protection and Affordable Care Act, it was the Democrats who cut $500 billion from Medicare. And they also put in place the Independent Payment Advisory Board, 15 unelected bureaucrats, which will be making decisions about health care for our seniors and for all Americans.","health-care,medicare",allen-west,"U.S. representative, Florida District 22",Florida,republican
82d465b86fd,0,Some politicians want to put new taxes on a lot of groceries.,taxes,americans-against-food-taxes,Advocacy group,"Washington, D.C.",none
8df004124d8,1,President Obamas health care law says when you sell your house now you have to pay a 3.8 percent tax.,"health-care,housing,income,taxes",vincent-buddy-cianci,,Rhode Island,independent
44ef52fb897,1,"In a few months, this deal would give Iran $150 billion for its $300 billion to $400 billion economy, which is like $8 trillion flowing into the United States treasury.","foreign-policy,nuclear",ron-dermer,Israeli ambassador to the United States,,none
77b407c2058,1,Says Barack Obama said black males are two times more likely to be shot by a law enforcement officer than white males and that is a lie because there is no data.,"crime,criminal-justice,guns,population",david-clarke-jr,Milwaukee County Sheriff,Wisconsin,democrat
e830e84482c,1,Russia has more diversity in its governmental representation than we do in Texas.,"bipartisanship,corrections-and-updates,foreign-policy",lon-burnam,State representative,Texas,democrat
dd608ff4bb3,1,Schools in some states are spending up to 100 days a year doing test-prep or actual testing.,education,randi-weingarten,,,none
a3c139cb1b2,1,Both the state and federal governments make more per gallon in gas taxes than the oil companies make themselves for doing all the work.,"energy,taxes",ron-johnson,,Wisconsin,republican
275be17d951,1,Barack Obama is in an economy thats only worsened since hes been president of the United States.,"bankruptcy,economy,history,housing,income,job-accomplishments,pundits,abc-news-week,workers",matthew-dowd,Commentator,Texas,independent
3e1dbffb90f,1,I finished the controversyabout wherePresident Barack Obama was born.,obama-birth-certificate,donald-trump,President-Elect,New York,republican
c6f8000dc5d,1,Overwhelming Democrat and Republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.,"bipartisanship,economy,jobs,voting-record",scott-walker,Milwaukee County Executive,Wisconsin,republican
0bced36b4c6,0,Says that the state spends more money on tax giveaways than it receives in tax collection.,"state-budget,taxes",our-oregon,political group,Oregon,democrat
a222beed15b,0,"In 2009, the Small Business Entrepreneurship Council ranked Ohio 11th in the nation and 1st in the Midwest for overall business climate.","economy,small-business",ted-strickland,Former Ohio governor,Ohio,democrat
6d5e72b4483,0,"This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.","elections,history",mike-haridopolos,Florida Senate President,Florida,republican
f0fd58e49e4,1,I fought 38 Studios from the beginning.,"candidates-biography,debates,economy,history,job-accomplishments,message-machine-2014,state-budget,state-finances",gina-raimondo,venture capital company founder,Rhode Island,democrat
03bcb0f49e4,1,"In a period of roughly 72 hours, a small group of angry black students managed to force the resignation of the two highest ranking officials at that school.","education,human-rights",megyn-kelly,"Host of ""The Kelly File""",,talk-show-host
2e97fcf79f7,0,"Lean, finely textured beef is the proper name [not pink slime], and it is a safe, widely used product.",food-safety,gary-black,Commissioner of Agriculture,Georgia ,republican
